age,monthly_income,debt_to_income_ratio,credit_score,loan_amount,interest_rate,loan_term,installment,num_of_open_accounts,total_credit_limit,current_balance,delinquency_history,public_records,loan_paid_back,gender_encoded,marital_status_Divorced,marital_status_Married,marital_status_Single,marital_status_Widowed,education_level_encoded,employment_status_encoded,subgrade,grade_encoded,loan_purpose_Business,loan_purpose_Car,loan_purpose_Debt consolidation,loan_purpose_Education,loan_purpose_Home,loan_purpose_Medical,loan_purpose_Other,loan_purpose_Vacation
75,3392.79,0.181,634,8116.01,12.02,36,269.65,6,47078.39,28874.45,3,0,1,0,False,True,False,False,2.0,0,2,4,False,False,False,True,False,False,False,False
43,2201.92,0.132,636,23137.38,12.5,60,520.54,6,40886.93,16310.15,3,0,0,0,False,True,False,False,2.0,4,3,4,True,False,False,False,False,False,False,False
54,1455.0,0.08,612,17938.36,13.7,36,610.48,8,21246.33,3128.27,1,0,1,1,True,False,False,False,3.0,0,3,4,False,False,True,False,False,False,False,False
61,3855.09,0.037,677,11110.51,15.94,36,390.28,5,58992.49,19769.71,6,0,1,1,False,True,False,False,1.0,0,2,3,False,False,False,False,True,False,False,False
61,8265.73,0.029,525,17794.34,15.04,60,423.7,4,142316.43,22274.73,2,0,1,0,False,False,True,False,2.0,0,1,6,False,False,False,False,True,False,False,False
25,3309.85,0.144,682,27402.85,11.8,36,907.55,1,38062.79,11052.67,3,0,1,0,False,True,False,False,3.0,3,4,3,False,False,False,False,True,False,False,False
35,4428.38,0.321,650,28757.94,15.47,36,1003.54,3,78703.85,24331.68,3,0,1,1,False,True,False,False,2.0,0,2,4,False,False,True,False,False,False,False,False
67,7605.3,0.252,607,30794.28,10.98,60,669.24,4,138141.69,113450.51,0,0,1,1,False,True,False,False,1.0,0,2,5,False,True,False,False,False,False,False,False
23,2386.6,0.328,734,25358.94,11.85,36,840.46,4,26515.06,25040.91,0,0,1,0,False,True,False,False,2.0,0,3,3,False,False,True,False,False,False,False,False
39,1933.98,0.028,712,12009.41,9.01,36,381.95,10,22462.64,8825.17,1,0,1,1,False,True,False,False,0.0,0,4,3,False,True,False,False,False,False,False,False
48,6779.4,0.117,613,7630.37,14.17,60,178.22,7,62860.38,53212.9,2,0,1,1,False,True,False,False,2.0,1,2,4,False,False,True,False,False,False,False,False
23,2324.98,0.059,730,9229.66,10.91,36,301.77,4,35027.69,23619.02,1,0,1,1,False,False,True,False,2.0,1,1,3,False,False,True,False,False,False,False,False
58,8377.46,0.356,703,14536.74,10.17,36,470.22,3,109252.7,67940.42,3,0,1,1,False,True,False,False,0.0,2,2,3,False,True,False,False,False,False,False,False
24,3664.24,0.189,659,18130.53,12.12,60,404.4,6,69595.92,61705.62,1,0,1,1,False,False,True,False,0.0,0,4,4,False,False,True,False,False,False,False,False
44,3409.16,0.067,514,500.0,13.45,36,16.96,9,30864.54,19348.01,4,0,0,1,True,False,False,False,3.0,0,2,6,False,True,False,False,False,False,False,False
51,4546.95,0.071,676,25305.67,13.01,36,852.77,2,53221.42,3110.35,4,0,1,0,False,False,False,True,2.0,0,5,3,False,False,True,False,False,False,False,False
65,2181.14,0.392,713,1264.2,11.04,36,41.41,6,32331.13,4223.24,2,0,0,0,False,False,True,False,1.0,3,3,3,False,True,False,False,False,False,False,False
65,2383.33,0.28,603,23397.75,15.29,36,814.42,4,21002.96,12268.1,2,0,0,0,True,False,False,False,1.0,0,1,5,False,False,True,False,False,False,False,False
31,1738.56,0.032,715,5001.88,12.56,36,167.48,3,22881.86,9971.83,2,0,1,1,False,False,True,False,1.0,0,5,3,False,False,False,False,True,False,False,False
57,1736.18,0.346,574,11818.24,15.75,36,414.04,5,35434.02,10458.43,4,0,1,1,False,True,False,False,1.0,0,2,6,False,False,False,True,False,False,False,False
21,1752.42,0.165,773,21776.41,6.28,60,423.84,5,34895.33,29376.34,1,0,1,0,False,False,True,False,1.0,4,1,2,True,False,False,False,False,False,False,False
29,3928.77,0.324,570,7245.76,16.61,36,256.93,2,55328.96,43347.33,2,0,0,0,False,False,True,False,1.0,2,1,6,False,False,True,False,False,False,False,False
37,2892.76,0.202,560,10456.93,16.3,36,369.19,4,55054.19,33499.08,2,0,1,1,False,True,False,False,1.0,1,1,6,False,False,True,False,False,False,False,False
74,3008.54,0.191,653,27921.91,12.88,36,939.19,4,57952.92,52457.47,3,0,1,1,False,True,False,False,1.0,0,1,4,False,True,False,False,False,False,False,False
21,1725.67,0.151,635,11588.75,17.14,36,413.98,6,26393.6,12155.52,2,0,1,1,False,True,False,False,1.0,0,5,4,False,False,True,False,False,False,False,False
23,6788.94,0.075,703,19372.26,12.18,36,645.1,6,91221.13,35407.58,2,0,1,1,False,False,True,False,2.0,0,2,3,False,False,True,False,False,False,False,False
67,7914.1,0.338,534,16660.52,16.55,36,590.27,9,114814.24,19598.47,3,0,1,1,False,True,False,False,3.0,0,4,6,False,False,True,False,False,False,False,False
46,2812.73,0.233,642,14223.44,15.83,36,498.86,5,30736.79,2872.24,1,0,0,0,False,True,False,False,3.0,0,3,4,False,False,True,False,False,False,False,False
73,3121.96,0.309,689,24128.94,13.69,36,821.04,7,32630.89,29667.67,0,0,1,1,False,False,True,False,2.0,2,5,3,False,False,True,False,False,False,False,False
51,5958.21,0.186,583,22473.38,11.93,36,745.69,4,96710.37,12807.55,3,0,1,2,False,False,True,False,3.0,0,4,5,False,False,False,False,False,False,True,False
46,6553.61,0.215,682,7957.96,12.88,36,267.68,2,52879.38,20812.15,1,0,1,0,False,True,False,False,1.0,0,4,3,False,False,True,False,False,False,False,False
43,4941.83,0.272,633,24122.24,16.04,36,848.54,5,38786.03,6234.98,2,0,1,1,True,False,False,False,3.0,0,1,4,False,False,True,False,False,False,False,False
50,5507.6,0.451,660,9328.31,11.04,60,203.01,5,63004.65,23055.31,3,0,1,0,False,False,True,False,3.0,1,4,4,False,False,False,False,True,False,False,False
30,1627.58,0.233,594,25821.28,12.91,36,868.9,2,23657.01,19375.35,1,1,1,0,False,True,False,False,2.0,0,3,5,False,False,False,False,False,True,False,False
28,1948.47,0.025,600,500.0,14.57,36,17.23,2,17465.86,10386.0,0,0,1,1,False,True,False,False,3.0,0,4,5,False,False,False,False,False,True,False,False
64,9932.04,0.177,707,6295.38,12.79,36,211.48,4,78007.4,20241.04,0,0,1,1,False,False,True,False,1.0,0,2,3,False,False,True,False,False,False,False,False
45,3110.24,0.25,621,8870.36,13.03,36,299.01,7,27744.39,11136.56,0,0,1,0,False,True,False,False,2.0,0,1,4,True,False,False,False,False,False,False,False
42,2998.58,0.375,771,25228.14,6.77,60,496.81,6,56350.93,49056.18,0,1,1,0,False,True,False,False,2.0,1,5,2,False,False,False,False,True,False,False,False
35,6994.79,0.137,739,1298.64,8.7,36,41.12,10,132917.8,50133.81,1,0,1,0,False,False,True,False,3.0,2,2,3,False,False,True,False,False,False,False,False
61,2057.51,0.304,558,8552.03,15.04,60,203.63,6,35632.65,23101.94,3,0,1,1,False,True,False,False,1.0,0,5,6,False,False,False,False,False,False,True,False
30,4050.23,0.27,716,8956.1,10.88,60,194.19,5,49654.12,5714.18,2,0,1,1,False,True,False,False,1.0,0,2,3,False,False,False,False,False,False,True,False
40,9665.15,0.12,599,39226.23,11.99,36,1302.68,6,171801.6,131030.36,3,0,1,0,False,False,True,False,2.0,0,3,5,False,False,True,False,False,False,False,False
61,2173.82,0.208,701,9192.03,11.22,36,301.89,8,44840.74,32966.25,2,0,0,1,False,True,False,False,0.0,4,4,3,True,False,False,False,False,False,False,False
67,1321.85,0.174,765,16678.47,11.21,36,547.69,4,19132.42,4090.31,1,1,1,0,False,False,True,False,1.0,0,4,2,False,True,False,False,False,False,False,False
43,1709.7,0.207,745,11595.14,10.55,60,249.51,4,32211.17,28999.65,2,0,1,0,False,False,True,False,3.0,0,1,2,False,False,False,False,False,False,True,False
73,2333.7,0.191,736,9509.15,12.59,60,214.37,6,28902.19,15539.3,0,0,1,0,False,False,True,False,1.0,0,3,3,False,False,False,False,True,False,False,False
73,1907.68,0.049,519,3185.68,13.8,36,108.57,5,36602.48,31345.21,2,0,1,0,False,True,False,False,1.0,0,1,6,False,False,True,False,False,False,False,False
21,3824.12,0.107,580,17438.16,13.0,60,396.77,5,54445.14,23227.78,2,0,1,0,False,False,True,False,2.0,0,5,5,False,False,False,True,False,False,False,False
22,3102.45,0.147,630,15596.33,14.62,36,537.75,4,43710.61,25169.91,3,0,1,0,False,False,True,False,2.0,2,5,4,False,False,True,False,False,False,False,False
39,8865.75,0.078,747,27362.68,12.47,36,914.99,5,100441.8,23819.06,1,0,1,0,False,False,True,False,3.0,2,1,2,False,False,True,False,False,False,False,False
34,2932.05,0.39,658,16155.04,11.12,60,352.22,8,38872.55,4587.73,2,0,1,1,False,True,False,False,2.0,0,1,4,False,False,False,False,False,False,False,True
28,3784.15,0.338,536,28302.39,16.34,36,999.79,3,55767.28,8326.0,4,0,0,2,False,True,False,False,2.0,2,3,6,False,False,False,True,False,False,False,False
58,3216.31,0.185,721,14255.49,9.96,60,302.61,6,35281.46,19806.03,1,0,1,1,False,False,True,False,1.0,0,3,3,False,False,False,True,False,False,False,False
32,4627.41,0.216,580,22458.69,15.08,36,779.42,7,49270.21,16252.64,4,0,1,1,True,False,False,False,1.0,0,3,5,False,False,True,False,False,False,False,False
46,1913.76,0.106,715,30329.94,12.4,36,1013.19,7,26745.03,21373.9,2,0,1,1,False,True,False,False,3.0,2,2,3,False,False,True,False,False,False,False,False
47,2408.86,0.184,609,23788.16,14.64,36,820.44,7,22739.58,18365.44,2,0,1,1,False,True,False,False,1.0,0,4,5,True,False,False,False,False,False,False,False
49,6629.52,0.221,629,13616.55,12.22,60,304.41,3,99182.15,32724.33,2,0,0,0,False,True,False,False,1.0,4,3,4,False,False,False,False,True,False,False,False
35,4738.42,0.354,701,16957.6,14.35,60,397.66,4,42263.8,18108.72,4,0,1,1,False,False,True,False,3.0,0,4,3,False,False,True,False,False,False,False,False
66,5660.94,0.072,713,4170.55,9.07,60,86.72,5,80280.68,51885.57,1,0,1,0,True,False,False,False,0.0,0,5,3,False,False,False,True,False,False,False,False
73,2467.88,0.321,637,6058.12,15.09,36,210.27,3,38481.3,6661.16,2,0,1,1,False,False,True,False,1.0,0,1,4,False,False,True,False,False,False,False,False
21,7559.3,0.194,726,11032.08,14.16,36,377.91,4,74662.03,41024.34,3,0,0,1,False,True,False,False,2.0,4,4,3,False,False,True,False,False,False,False,False
63,2155.06,0.039,628,32137.87,10.54,36,1045.17,4,40874.35,24274.22,3,0,0,1,False,True,False,False,1.0,4,4,4,False,False,False,False,False,False,True,False
48,2185.17,0.093,675,12371.87,12.96,36,416.62,9,35510.39,32980.81,1,0,0,0,True,False,False,False,1.0,0,4,3,False,False,True,False,False,False,False,False
23,2922.96,0.518,700,15193.17,11.12,36,498.27,6,42663.22,14904.53,4,0,1,0,False,False,True,False,3.0,0,4,3,False,True,False,False,False,False,False,False
71,7080.2,0.059,638,13366.89,13.25,36,451.99,6,82466.42,37569.09,1,0,1,1,False,True,False,False,2.0,0,2,4,False,False,True,False,False,False,False,False
38,2086.42,0.12,733,12940.9,13.41,36,438.59,5,39637.5,14348.02,3,0,1,1,False,True,False,False,1.0,0,1,3,False,False,True,False,False,False,False,False
72,1409.35,0.238,581,25493.19,16.97,36,908.52,5,26906.48,21917.75,8,0,1,0,False,False,True,False,2.0,0,5,5,False,False,True,False,False,False,False,False
54,6719.49,0.313,710,15760.47,11.11,60,343.54,8,82630.69,23703.79,2,0,1,1,False,False,True,False,2.0,0,3,3,False,False,True,False,False,False,False,False
52,2023.98,0.21,747,500.0,10.46,36,16.24,3,24811.8,3025.32,2,0,0,0,False,False,True,False,3.0,2,1,2,True,False,False,False,False,False,False,False
49,6074.75,0.062,655,19296.42,15.17,36,670.52,3,83133.95,73263.94,0,0,0,1,False,False,True,False,2.0,4,1,4,False,False,True,False,False,False,False,False
45,2026.68,0.234,642,16518.61,11.26,60,361.3,1,34813.89,15660.02,1,0,1,1,False,False,True,False,1.0,0,2,4,False,False,False,False,False,False,True,False
46,2696.59,0.123,690,11702.64,12.86,60,265.43,5,53021.41,29344.11,2,0,1,1,False,True,False,False,2.0,0,1,3,False,False,True,False,False,False,False,False
59,8120.07,0.03,767,15030.43,11.04,36,492.36,5,123316.01,25312.25,0,0,1,1,False,True,False,False,1.0,0,4,2,False,False,False,False,False,True,False,False
28,6894.37,0.257,686,11830.74,12.72,36,397.03,2,65321.78,44066.41,2,0,1,0,True,False,False,False,1.0,0,1,3,False,True,False,False,False,False,False,False
39,7530.14,0.318,646,17561.18,10.99,60,381.74,9,99546.84,7790.32,0,0,0,0,False,False,True,False,2.0,4,3,4,False,False,False,False,False,True,False,False
74,2376.01,0.126,725,23328.2,8.82,36,739.88,4,30338.08,11110.82,3,0,1,0,False,False,True,False,1.0,1,3,3,False,False,True,False,False,False,False,False
67,3732.68,0.116,766,1715.23,9.73,36,55.13,7,41255.21,5330.02,0,0,1,0,False,True,False,False,2.0,2,2,2,False,True,False,False,False,False,False,False
62,4149.17,0.088,683,28691.67,13.23,36,969.92,5,60610.37,11110.44,1,0,1,0,False,True,False,False,2.0,0,1,3,False,False,False,False,False,False,True,False
42,4673.72,0.036,703,22261.54,13.7,36,757.61,2,85963.37,52559.8,1,0,1,0,False,True,False,False,3.0,0,5,3,False,False,True,False,False,False,False,False
49,3163.05,0.511,553,16196.35,17.66,60,408.29,5,41446.04,33843.26,5,0,1,0,False,False,True,False,2.0,0,3,6,False,False,True,False,False,False,False,False
53,7653.68,0.289,679,9591.79,10.87,36,313.43,9,125049.88,70827.41,3,0,1,1,True,False,False,False,2.0,2,2,3,False,True,False,False,False,False,False,False
58,1493.23,0.152,696,13608.3,11.31,36,447.52,6,17220.6,3807.0,1,0,1,1,False,False,True,False,0.0,0,4,3,False,False,False,False,False,True,False,False
65,6097.68,0.196,682,10793.88,14.59,60,254.47,9,80106.14,19621.79,5,0,1,0,False,False,True,False,0.0,2,5,3,False,True,False,False,False,False,False,False
66,3531.27,0.103,531,24404.07,15.6,36,853.16,6,59813.04,20794.76,0,0,1,0,False,True,False,False,3.0,0,1,6,False,False,False,True,False,False,False,False
55,18198.47,0.138,610,8041.29,13.83,60,186.4,8,315439.48,53834.39,3,0,0,2,False,True,False,False,2.0,0,4,4,False,False,False,False,False,True,False,False
63,2985.29,0.377,596,20182.03,11.15,36,662.17,1,39102.78,5580.07,4,0,0,0,False,False,True,False,1.0,4,4,5,False,False,True,False,False,False,False,False
23,1540.65,0.217,748,27582.66,9.68,36,885.88,5,16170.63,8810.14,1,0,1,1,False,True,False,False,2.0,0,4,2,False,False,False,False,True,False,False,False
39,2774.85,0.164,673,500.0,12.29,36,16.68,5,32055.53,28071.36,1,0,1,1,False,True,False,False,2.0,0,3,3,False,False,True,False,False,False,False,False
30,1669.74,0.178,730,27541.05,13.78,36,938.35,4,32336.04,6864.9,3,0,1,0,False,True,False,False,2.0,0,5,3,False,False,False,False,False,False,False,True
47,6674.72,0.109,614,27976.82,13.34,36,947.24,4,79189.13,60066.39,2,0,1,1,False,False,True,False,2.0,0,3,4,False,True,False,False,False,False,False,False
35,2496.8,0.1,661,11698.55,13.12,36,394.85,3,19186.78,6687.24,2,0,0,1,False,False,True,False,2.0,3,5,4,True,False,False,False,False,False,False,False
31,2849.87,0.174,713,16421.35,11.97,36,545.19,6,48035.77,34325.41,2,0,0,0,False,True,False,False,2.0,4,5,3,False,False,True,False,False,False,False,False
67,3075.32,0.082,634,24400.42,13.82,36,831.82,4,46338.91,15038.0,3,0,1,1,False,True,False,False,1.0,2,3,4,False,True,False,False,False,False,False,False
46,1850.4,0.303,770,8391.53,7.03,36,259.22,3,33576.7,18455.25,0,1,1,0,False,False,True,False,2.0,0,1,2,False,False,False,False,True,False,False,False
44,1998.61,0.022,731,18724.95,8.54,36,591.45,1,34804.68,14086.78,1,0,1,0,False,False,True,False,2.0,4,4,3,False,False,False,False,True,False,False,False
33,1336.58,0.139,679,23992.9,13.43,36,813.39,10,21126.94,19389.47,3,0,1,1,False,False,True,False,1.0,2,4,3,False,False,False,False,True,False,False,False
52,889.36,0.063,704,10093.44,14.42,36,347.03,1,12875.39,714.24,2,0,1,1,False,False,True,False,3.0,0,3,3,False,False,True,False,False,False,False,False
57,2809.46,0.26,691,13644.71,12.57,36,456.92,7,28788.12,20512.83,2,0,1,1,False,True,False,False,2.0,2,4,3,False,False,True,False,False,False,False,False
24,2232.03,0.303,777,15006.71,12.29,36,500.52,6,38303.43,23479.25,2,0,1,0,False,False,True,False,2.0,0,5,2,False,False,False,False,True,False,False,False
33,1676.69,0.144,770,15364.43,8.77,36,486.94,4,32990.15,18276.37,3,0,1,1,False,True,False,False,3.0,4,3,2,False,False,False,False,False,False,True,False
29,4074.4,0.101,731,28688.94,11.99,36,952.75,5,57676.5,19033.51,0,0,1,1,False,False,True,False,1.0,0,3,3,False,False,True,False,False,False,False,False
69,5161.58,0.141,720,16837.4,11.53,36,555.47,4,83332.17,17732.02,1,0,1,0,False,False,True,False,3.0,1,1,3,True,False,False,False,False,False,False,False
54,3819.5,0.381,604,16478.86,14.9,36,570.44,1,68907.43,6220.89,2,0,1,1,True,False,False,False,1.0,0,4,5,True,False,False,False,False,False,False,False
57,3292.64,0.15,696,14775.93,10.49,60,317.52,4,52492.53,42514.62,1,1,1,1,False,True,False,False,2.0,0,4,3,False,False,True,False,False,False,False,False
68,8981.25,0.184,593,21368.41,13.43,36,724.42,11,71145.64,26398.98,4,0,0,1,False,True,False,False,1.0,2,4,5,False,False,False,True,False,False,False,False
27,2386.18,0.204,624,17068.26,14.91,36,590.92,5,22154.61,11775.53,4,0,1,1,False,True,False,False,3.0,0,2,4,False,False,True,False,False,False,False,False
21,5668.65,0.052,679,15316.77,13.26,36,518.0,3,56567.58,12111.34,1,0,1,2,False,False,True,False,3.0,3,1,3,True,False,False,False,False,False,False,False
32,15622.55,0.164,649,17045.17,12.14,36,567.28,4,240698.23,166183.14,0,0,1,1,False,True,False,False,3.0,2,4,4,False,False,False,False,False,True,False,False
41,5791.68,0.046,682,22164.78,10.95,60,481.36,3,92892.22,5875.23,1,0,1,1,False,False,True,False,2.0,0,4,3,False,False,False,False,False,False,True,False
31,1753.91,0.134,781,16610.96,10.22,36,537.71,3,16191.17,5694.3,2,0,1,0,False,True,False,False,3.0,4,4,2,False,False,True,False,False,False,False,False
64,1795.88,0.02,611,11348.11,12.91,36,381.87,6,24290.37,22319.7,2,0,1,0,False,True,False,False,2.0,0,5,4,False,True,False,False,False,False,False,False
71,1650.73,0.297,667,12042.54,11.24,36,395.63,3,29445.46,22525.45,2,0,1,1,False,False,True,False,2.0,0,4,4,False,False,True,False,False,False,False,False
64,4259.79,0.265,659,16356.36,13.4,60,375.52,6,41464.1,7384.33,1,0,1,0,False,True,False,False,1.0,0,3,4,False,True,False,False,False,False,False,False
64,1816.38,0.331,760,5047.27,11.55,60,111.13,8,30709.4,10664.74,2,0,1,0,False,True,False,False,2.0,0,1,2,False,False,False,False,False,False,True,False
34,3334.31,0.146,711,19421.04,11.66,36,641.91,3,53438.79,5420.83,0,0,0,1,False,True,False,False,2.0,4,2,3,False,True,False,False,False,False,False,False
54,1003.03,0.296,723,37593.07,13.27,60,860.56,5,19933.08,7641.32,1,0,1,0,False,False,True,False,3.0,0,2,3,False,False,True,False,False,False,False,False
54,9349.89,0.164,850,13338.92,9.51,60,280.21,2,151148.74,26974.27,0,0,1,0,True,False,False,False,3.0,0,3,1,True,False,False,False,False,False,False,False
45,2633.55,0.017,700,9430.54,11.73,36,312.01,3,50004.94,5483.04,1,0,1,0,True,False,False,False,1.0,4,5,3,True,False,False,False,False,False,False,False
24,4358.64,0.085,613,18930.58,13.48,36,642.23,6,60469.94,19088.16,4,0,1,0,False,True,False,False,1.0,0,1,4,False,False,True,False,False,False,False,False
72,2272.35,0.04,637,14865.35,11.43,60,326.41,0,22183.92,20049.88,2,0,1,0,False,False,True,False,3.0,3,3,4,False,False,False,False,False,False,True,False
75,1842.83,0.193,634,11472.23,14.65,60,270.82,6,18954.26,14180.57,4,0,1,0,False,False,True,False,1.0,2,1,4,True,False,False,False,False,False,False,False
46,6405.23,0.445,662,23064.56,13.11,60,526.09,3,71327.16,67048.93,1,0,1,1,False,False,True,False,1.0,0,4,4,False,False,False,True,False,False,False,False
36,3050.29,0.116,706,20608.97,9.67,36,661.81,3,51361.7,30492.51,1,1,1,1,False,True,False,False,1.0,0,1,3,False,False,False,False,True,False,False,False
30,1612.8,0.195,554,5804.24,10.45,36,188.52,3,30239.03,3536.51,5,0,0,0,False,False,True,False,1.0,4,2,6,False,False,True,False,False,False,False,False
65,4030.08,0.311,592,3527.64,15.22,36,122.67,5,35780.72,32609.66,5,0,0,1,True,False,False,False,1.0,4,5,5,False,False,True,False,False,False,False,False
22,4962.18,0.394,743,1684.29,7.31,36,52.25,4,60798.6,36892.82,5,0,1,0,False,False,True,False,3.0,2,2,2,False,False,True,False,False,False,False,False
55,2850.11,0.26,662,14508.63,12.19,36,483.21,5,22516.24,15430.22,2,0,0,1,False,True,False,False,2.0,3,5,4,False,False,True,False,False,False,False,False
39,1351.81,0.036,689,20535.35,10.94,60,445.87,4,14062.65,7342.17,2,0,1,1,False,False,True,False,1.0,0,5,3,False,False,False,False,False,False,False,True
26,7265.76,0.271,753,500.0,11.94,60,11.11,3,61412.12,43770.62,0,1,1,0,False,False,True,False,2.0,0,5,2,False,False,False,False,False,False,False,True
